
	Date	Time	AS Instance	Act. WPs	Dia.WPs	RFC Normal	RFC Low	CPU Usr	CPU Sys	CPU Idle	  CPU.	  Ava.	Rea.	Ste.	Paging in	Paging out	Free Mem.	FreeMem	Free(+FS)	EM alloc.	EM attach.	Heap Memor	Paging Mem	Pri.	Dia.	Ave.	Ave.	Upd.	Enq.	Logins	Sessions	   RTT	  Time
	2025/01/06	13:26:30	tels4happa01_PS4_00	      2	     2	       25	    25	    11	     2	     87	 1.65	10.00	0.4	  0	      10	        0	      42	27,975	  27,975	  17,284	   16,796	        0	    4,386	  0	  5	  0	  1	  0	  0	   36	     36	  368	10,104
	2025/01/06	13:26:30	tels4happa06_PS4_00	      6	     6	       32	    32	     6	     1	     93	 0.82	10.00	0.2	  0	       0	        0	      66	43,871	  43,871	  15,416	   15,384	        0	        4	  0	  4	  5	  5	  0	  0	   13	     13	  450	10,117
	2025/01/06	13:26:50	tels4happa05_PS4_00	      1	     1	       48	    45	     1	     1	     98	 0.25	10.00	0.1	  0	       0	        0	      63	41,887	  41,887	  15,332	   15,320	        0	        0	  0	 54	  0	  1	  0	  0	    9	      9	  375	10,011
	2025/01/06	13:27:10	tels4happa04_PS4_00	      5	     5	       36	    31	    18	     0	     82	 2.12	10.00	0.2	  0	       0	       81	      66	43,748	  43,748	  16,512	   16,428	        0	5,023,658	  0	  3	  4	  3	  0	  0	   20	     20	  291	10,126
	2025/01/06	13:27:20	tels4happa02_PS4_00	      3	     1	       32	    32	     1	     0	     99	 0.35	14.32	0.1	  0	       0	        0	      50	49,877	  49,877	  25,012	   24,356	        0	    5,957	  0	  5	  0	  0	  0	  0	   36	     37	  398	10,116
	2025/01/06	13:27:30	tels4happa03_PS4_00	      3	     1	       32	    32	     3	     1	     96	 0.62	15.00	0.1	  0	       0	        0	      53	52,302	  52,302	  25,396	   24,612	        0	    2,771	  0	  2	  0	  1	  0	  0	   29	     29	  651	10,169
	2025/01/06	13:30:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.40	10.00	0.2	  0	       0	        0	      74	49,014	  49,014	  15,332	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	    9	      9	  470	10,010
	2025/01/06	13:30:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.23	10.00	0.2	  0	       0	        0	      74	48,849	  48,849	  15,328	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    8	      8	  290	10,013
	2025/01/06	13:31:10	tels4happa07_PS4_00	      8	     8	       32	    32	     7	     0	     93	 0.91	10.00	0.1	  0	       0	        0	      65	42,984	  42,984	  15,552	   15,520	        0	        1	  0	  2	  6	  5	  0	  0	   16	     16	  319	10,116
	2025/01/06	13:31:30	tels4happa01_PS4_00	      1	     1	       25	    25	    10	     4	     86	 1.66	10.00	0.8	  0	     479	        0	      42	27,729	  27,729	  17,364	   16,792	        0	    4,723	  0	  5	  0	  1	  0	  0	   32	     32	  421	10,093
	2025/01/06	13:31:30	tels4happa06_PS4_00	      6	     6	       32	    32	     4	     1	     95	 0.53	10.00	0.2	  0	       0	        0	      66	43,843	  43,843	  15,372	   15,340	        0	        5	  0	  4	  6	  5	  0	  0	   13	     13	  488	 9,118
	2025/01/06	13:31:50	tels4happa05_PS4_00	      2	     2	       48	    44	     4	     1	     95	 0.54	10.00	0.3	  0	       0	        0	      63	41,869	  41,869	  15,340	   15,328	        0	        7	  0	 54	  1	  1	  0	  0	   10	     10	  372	 9,178
	2025/01/06	13:32:10	tels4happa04_PS4_00	     12	    12	       29	    24	    39	     4	     57	 5.06	10.00	0.8	  0	       0	        0	      57	37,802	  37,802	  22,312	   22,228	        0	  516,730	  0	  3	 11	 12	  0	  0	   22	     22	  317	 9,121
	2025/01/06	13:32:20	tels4happa02_PS4_00	      3	     1	       32	    32	     5	     1	     94	 1.11	11.14	0.3	  0	       0	        0	      50	49,879	  49,879	  24,904	   24,364	        0	    4,756	  0	  5	  1	  1	  0	  0	   25	     28	  387	10,118
	2025/01/06	13:32:30	tels4happa03_PS4_00	      3	     1	       32	    32	     2	     0	     98	 0.46	15.00	0.2	  0	       0	        0	      52	51,582	  51,582	  25,056	   24,456	        0	    2,647	  0	  2	  0	  0	  0	  0	   35	     36	  336	10,167
	2025/01/06	13:35:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.42	10.00	0.1	  0	       0	        0	      74	49,021	  49,021	  15,332	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	    9	      9	  331	10,015
	2025/01/06	13:35:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.19	10.00	0.2	  0	       0	        0	      74	48,920	  48,920	  15,332	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    9	      9	  512	10,022
	2025/01/06	13:36:10	tels4happa07_PS4_00	      5	     5	       32	    32	     6	     1	     93	 0.84	10.00	0.1	  0	       0	        0	      65	42,995	  42,995	  15,368	   15,336	        0	        0	  0	  2	  4	  5	  0	  0	   13	     13	  384	10,118
	2025/01/06	13:36:30	tels4happa01_PS4_00	      1	     1	       25	    25	    10	     2	     88	 1.44	10.00	0.4	  0	      12	        0	      42	27,595	  27,595	  17,260	   16,792	        0	    3,780	  0	  5	  0	  0	  0	  0	   32	     32	  399	10,062
	2025/01/06	13:36:30	tels4happa06_PS4_00	      5	     5	       32	    32	     9	     1	     90	 1.11	10.00	0.2	  0	       0	        0	      67	44,325	  44,325	  15,368	   15,332	        0	        0	  0	  4	  3	  4	  0	  0	   13	     13	  329	10,114
	2025/01/06	13:36:50	tels4happa05_PS4_00	      2	     2	       48	    44	     7	     1	     92	 0.99	10.00	0.2	  0	       0	        0	      63	41,942	  41,942	  15,340	   15,328	        0	        0	  0	 55	  1	  1	  0	  0	   10	     10	  332	10,122
	2025/01/06	13:37:10	tels4happa04_PS4_00	      3	     3	       37	    33	    12	     1	     87	 1.72	10.00	0.3	  0	       0	        0	      66	43,670	  43,670	  16,152	   16,076	        0	4,725,830	  0	  3	  2	  2	  0	  0	   19	     19	  352	10,123
	2025/01/06	13:37:20	tels4happa02_PS4_00	      4	     2	       32	    32	     1	     0	     99	 0.37	15.00	0.1	  0	       0	        0	      53	52,170	  52,170	  25,052	   24,368	        0	    5,896	  0	  5	  0	  0	  0	  0	   38	     39	  346	10,117
	2025/01/06	13:37:30	tels4happa03_PS4_00	      2	     1	       32	    32	     4	     1	     95	 0.84	15.00	0.2	  0	       0	       11	      52	51,706	  51,706	  25,080	   24,356	        0	    3,831	  0	  2	  0	  1	  0	  0	   34	     35	  374	10,187
	2025/01/06	13:40:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.39	10.00	0.1	  0	       0	        0	      74	49,104	  49,104	  15,332	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	    9	      9	  320	10,011
	2025/01/06	13:40:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.20	10.00	0.2	  0	       0	        0	      74	48,898	  48,898	  15,332	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    9	      9	  373	10,014
	2025/01/06	13:41:10	tels4happa07_PS4_00	      4	     4	       32	    32	     3	     1	     96	 0.54	10.00	0.1	  0	       0	        0	      65	43,044	  43,044	  15,340	   15,308	        0	        0	  0	  2	  3	  3	  0	  0	   10	     10	  362	10,117
	2025/01/06	13:41:30	tels4happa01_PS4_00	      1	     1	       25	    25	     8	     2	     90	 1.28	10.00	0.3	  0	     428	        0	      42	27,750	  27,750	  17,312	   16,792	        0	    3,700	  0	  5	  0	  0	  0	  0	   33	     34	  332	10,061
	2025/01/06	13:41:30	tels4happa06_PS4_00	      2	     2	       32	    32	     6	     1	     93	 0.76	10.00	0.2	  0	       0	        0	      67	44,301	  44,301	  15,340	   15,304	        0	        0	  0	  4	  2	  2	  0	  0	   10	     10	  481	10,025
	2025/01/06	13:41:50	tels4happa05_PS4_00	      1	     1	       48	    45	     0	     0	    100	 0.19	10.00	0.1	  0	       0	        0	      64	41,943	  41,943	  15,332	   15,320	        0	        0	  0	 55	  0	  0	  0	  0	    9	      9	  340	10,009
	2025/01/06	13:42:10	tels4happa04_PS4_00	      7	     7	       34	    29	    31	     2	     67	 4.13	10.00	0.4	  0	       0	        0	      55	36,394	  36,394	  19,064	   18,996	        3	1,325,787	  1	  3	  6	  8	  0	  0	   19	     19	  330	10,121
	2025/01/06	13:42:20	tels4happa02_PS4_00	      4	     2	       32	    32	     1	     0	     99	 0.31	11.08	0.2	  0	       0	        0	      50	49,991	  49,991	  25,088	   24,368	        0	    5,940	  0	  5	  0	  0	  0	  0	   38	     39	  471	10,134
	2025/01/06	13:42:30	tels4happa03_PS4_00	      2	     1	       32	    32	     1	     1	     98	 0.41	15.00	0.1	  0	       0	        0	      53	52,577	  52,577	  25,164	   24,360	        0	    3,989	  0	  2	  1	  0	  0	  0	   32	     35	  394	10,171
	2025/01/06	13:45:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.38	10.00	0.1	  0	       0	        0	      74	49,084	  49,084	  15,336	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	   10	     10	  307	10,011
	2025/01/06	13:45:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.20	10.00	0.3	  0	       0	        0	      74	48,897	  48,897	  15,332	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    9	      9	  366	10,016
	2025/01/06	13:46:10	tels4happa07_PS4_00	      5	     5	       32	    32	     4	     0	     96	 0.55	10.00	0.1	  0	       0	        0	      65	43,050	  43,050	  15,384	   15,348	        0	        0	  0	  2	  5	  5	  0	  0	   14	     14	  349	10,117
	2025/01/06	13:46:30	tels4happa01_PS4_00	      1	     1	       25	    25	     3	     2	     95	 0.66	10.00	0.4	  0	       0	        0	      43	28,308	  28,308	  17,304	   16,792	        0	    3,874	  0	  5	  0	  1	  0	  0	   33	     34	  398	10,035
	2025/01/06	13:46:30	tels4happa06_PS4_00	      4	     4	       32	    32	     5	     1	     94	 0.64	10.00	0.2	  0	       0	        0	      67	44,337	  44,337	  15,356	   15,320	        0	        0	  0	  4	  5	  5	  0	  0	   12	     12	  350	 9,117
	2025/01/06	13:46:50	tels4happa05_PS4_00	      2	     2	       48	    44	     3	     1	     96	 0.51	10.00	0.1	  0	       0	        0	      64	41,953	  41,953	  15,344	   15,328	        0	        1	  0	 55	  1	  1	  0	  0	   11	     11	  314	10,127
	2025/01/06	13:47:10	tels4happa04_PS4_00	      8	     8	       33	    28	    12	     2	     86	 1.90	10.00	0.6	  0	       0	        0	      61	40,521	  40,521	  19,896	   19,840	        3	2,185,504	  1	  3	  7	  6	  0	  0	   17	     17	  456	10,145
	2025/01/06	13:47:20	tels4happa02_PS4_00	      3	     1	       32	    32	     2	     1	     97	 0.55	15.00	0.1	  0	       1	        0	      52	51,430	  51,430	  25,216	   24,372	        0	    6,214	  0	  5	  0	  0	  0	  0	   39	     40	  360	10,164
	2025/01/06	13:47:30	tels4happa03_PS4_00	      2	     1	       32	    32	     4	     1	     95	 0.98	15.00	0.2	  0	       1	        0	      55	54,150	  54,150	  25,212	   24,356	        0	    4,028	  0	  2	  0	  0	  0	  0	   33	     37	1,137	10,182
	2025/01/06	13:50:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.43	10.00	0.1	  0	       0	        0	      74	49,058	  49,058	  15,336	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	   10	     10	  376	10,014
	2025/01/06	13:50:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.20	10.00	0.2	  0	       0	        0	      74	48,915	  48,915	  15,332	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    9	      9	1,438	10,049
	2025/01/06	13:51:10	tels4happa07_PS4_00	      6	     6	       32	    32	     5	     0	     95	 0.71	10.00	0.2	  0	       0	        0	      65	43,037	  43,037	  15,400	   15,364	        0	        0	  0	  2	  4	  5	  0	  0	   13	     13	2,039	10,126
	2025/01/06	13:51:30	tels4happa01_PS4_00	      1	     1	       25	    25	     1	     2	     97	 0.43	10.00	0.2	  0	       0	        0	      46	30,411	  30,411	  17,380	   16,792	        0	    3,777	  0	  5	  0	  0	  0	  0	   30	     34	  486	10,060
	2025/01/06	13:51:30	tels4happa06_PS4_00	      5	     5	       32	    32	     8	     1	     91	 0.98	10.00	0.1	  0	       0	        0	      67	44,408	  44,408	  15,452	   15,416	        0	        0	  0	  4	  4	  4	  0	  0	   13	     13	  334	10,115
	2025/01/06	13:51:50	tels4happa05_PS4_00	      2	     2	       48	    44	     1	     1	     98	 0.25	10.00	0.2	  0	       0	        0	      63	41,930	  41,930	  15,344	   15,328	        0	        0	  0	 55	  1	  1	  0	  0	   11	     11	  420	10,120
	2025/01/06	13:52:10	tels4happa04_PS4_00	      6	     6	       35	    30	    15	     2	     83	 2.22	10.00	0.4	  0	       0	        0	      64	42,150	  42,150	  18,308	   18,244	        0	  392,836	  0	  3	  5	  5	  0	  0	   16	     16	  476	10,119
	2025/01/06	13:52:20	tels4happa02_PS4_00	      4	     2	       32	    32	     2	     1	     97	 0.60	15.00	0.1	  0	       1	       91	      54	53,934	  53,934	  25,224	   24,384	        0	    5,989	  0	  5	  0	  0	  0	  0	   35	     36	  449	10,149
	2025/01/06	13:52:30	tels4happa03_PS4_00	      3	     2	       32	    32	     3	     1	     96	 0.79	15.00	0.2	  0	       1	        0	      57	56,470	  56,470	  25,304	   24,364	        0	    3,994	  0	  2	  1	  1	  0	  0	   35	     39	  582	 9,135
	2025/01/06	13:55:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.38	10.00	0.1	  0	       0	        0	      74	49,113	  49,113	  15,336	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	   10	     10	  414	10,010
	2025/01/06	13:55:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     1	     98	 0.22	10.00	0.2	  0	       0	        0	      74	48,891	  48,891	  15,332	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    9	      9	  354	10,016
	2025/01/06	13:56:10	tels4happa07_PS4_00	      3	     3	       32	    32	     3	     0	     97	 0.42	10.00	0.1	  0	       0	        0	      65	42,979	  42,979	  15,380	   15,340	        0	        0	  0	  3	  2	  2	  0	  0	   13	     13	  349	10,012
	2025/01/06	13:56:30	tels4happa01_PS4_00	      3	     3	       25	    25	     1	     1	     98	 0.35	10.00	0.2	  0	       0	      174	      46	30,404	  30,404	  17,440	   16,824	        7	    4,448	  2	  6	  2	  2	  0	  0	   36	     41	  403	10,171
	2025/01/06	13:56:30	tels4happa06_PS4_00	      4	     4	       32	    32	     5	     1	     94	 0.70	10.00	0.2	  0	       0	        0	      67	44,405	  44,405	  15,372	   15,336	        0	        0	  0	  4	  2	  3	  0	  0	   12	     12	  367	10,120
	2025/01/06	13:56:50	tels4happa05_PS4_00	      1	     1	       48	    45	     2	     1	     97	 0.38	10.00	0.1	  0	       0	        0	      64	42,033	  42,033	  15,336	   15,320	        0	        0	  0	 55	  0	  0	  0	  0	   10	     10	  439	10,012
	2025/01/06	13:57:10	tels4happa04_PS4_00	      1	     1	       37	    35	     0	     0	    100	 0.14	10.00	0.1	  0	       0	        0	      67	44,350	  44,350	  15,336	   15,300	        0	      344	  0	  3	  0	  0	  0	  0	   10	     10	  314	10,016
	2025/01/06	13:57:20	tels4happa02_PS4_00	      3	     1	       32	    32	     1	     0	     99	 0.28	15.00	0.1	  0	       0	        0	      57	56,679	  56,679	  25,212	   24,372	        0	    5,328	  0	  5	  0	  0	  0	  0	   43	     45	  844	10,115
	2025/01/06	13:57:30	tels4happa03_PS4_00	      4	     2	       32	    32	     1	     1	     98	 0.41	15.00	0.1	  0	       0	        0	      58	57,843	  57,843	  25,436	   24,412	        0	    4,606	  0	  2	  0	  0	  0	  0	   34	     39	  558	10,176
	2025/01/06	14:00:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.38	10.00	0.1	  0	       0	        0	      74	49,112	  49,112	  15,336	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	   10	     10	  523	10,016
	2025/01/06	14:00:50	tels4happa08_PS4_00	      2	     1	        0	     0	     2	     1	     97	 0.31	10.00	0.3	  0	       0	        0	      74	48,880	  48,880	  15,332	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    9	      9	  404	10,017
	2025/01/06	14:01:10	tels4happa07_PS4_00	      5	     5	       32	    32	     5	     1	     94	 0.73	10.00	0.2	  0	       0	        0	      65	42,994	  42,994	  15,360	   15,324	        0	        0	  0	  2	  5	  6	  0	  0	   13	     13	  381	 9,116
	2025/01/06	14:01:30	tels4happa01_PS4_00	      3	     3	       25	    25	     6	     3	     91	 1.00	10.00	0.7	  0	       0	        0	      46	30,450	  30,450	  17,816	   16,824	        7	    5,307	  2	  6	  3	  3	  0	  0	   37	     42	  346	10,177
	2025/01/06	14:01:30	tels4happa06_PS4_00	      5	     5	       32	    32	     7	     1	     92	 0.91	10.00	0.2	  0	       0	        0	      67	44,347	  44,347	  15,432	   15,396	        0	        7	  0	  4	  6	  7	  0	  0	   14	     14	  398	10,121
	2025/01/06	14:01:50	tels4happa05_PS4_00	      2	     2	       48	    44	     5	     1	     94	 0.73	10.00	0.4	  0	       0	        0	      63	41,919	  41,919	  16,124	   16,100	        0	        0	  0	 55	  2	  2	  0	  0	   12	     12	  394	 9,122
	2025/01/06	14:02:10	tels4happa04_PS4_00	      1	     1	       37	    35	     1	     1	     98	 0.24	10.00	0.2	  0	       0	        0	      67	44,338	  44,338	  15,336	   15,300	        0	        1	  0	  3	  0	  0	  0	  0	   10	     10	  355	10,009
	2025/01/06	14:02:20	tels4happa02_PS4_00	      6	     3	       32	    32	    15	     2	     83	 2.96	14.92	0.3	  0	       0	        0	      55	54,603	  54,603	  25,248	   24,460	        0	    5,801	  0	  5	  1	  1	  0	  0	   44	     46	  346	10,143
	2025/01/06	14:02:30	tels4happa03_PS4_00	      5	     2	       32	    32	     5	     1	     94	 1.12	15.00	0.2	  0	       0	        0	      58	57,478	  57,478	  26,120	   25,176	        0	    3,993	  0	  2	  1	  1	  0	  0	   33	     39	  374	10,139
	2025/01/06	14:05:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.38	10.00	0.1	  0	       0	        0	      74	49,116	  49,116	  15,336	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	   10	     10	  342	10,012
	2025/01/06	14:05:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     1	     98	 0.25	10.00	0.2	  0	       0	        0	      74	48,870	  48,870	  15,332	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    9	      9	  461	10,019
	2025/01/06	14:06:10	tels4happa07_PS4_00	      6	     6	       32	    32	     2	     0	     98	 0.31	10.00	0.1	  0	       0	        0	      65	42,981	  42,981	  15,360	   15,332	        0	        0	  0	  2	  3	  4	  0	  0	   13	     13	1,662	10,119
	2025/01/06	14:06:30	tels4happa01_PS4_00	      2	     2	       25	    25	     2	     1	     97	 0.39	10.00	0.2	  0	       0	        0	      46	30,269	  30,269	  17,824	   16,796	        3	    6,475	  1	  6	  1	  1	  0	  0	   40	     45	  415	10,183
	2025/01/06	14:06:30	tels4happa06_PS4_00	      5	     5	       32	    32	     6	     1	     93	 0.83	10.00	0.2	  0	       0	        0	      67	44,416	  44,416	  15,404	   15,368	        0	        6	  0	  4	  4	  5	  0	  0	   13	     13	  304	10,116
	2025/01/06	14:06:50	tels4happa05_PS4_00	      2	     2	       48	    44	     7	     1	     92	 1.00	10.00	0.2	  0	       0	        0	      56	36,794	  36,794	  17,252	   17,228	    4,763	        0	  0	 55	  1	  1	  0	  0	   12	     12	  309	 9,116
	2025/01/06	14:07:10	tels4happa04_PS4_00	      1	     1	       37	    35	     9	     1	     90	 1.23	10.00	0.2	  0	       0	        0	      68	44,670	  44,670	  15,340	   15,300	        0	   26,354	  0	  3	  3	  6	  0	  0	   11	     11	  347	10,116
	2025/01/06	14:07:20	tels4happa02_PS4_00	      3	     1	       32	    32	     1	     0	     99	 0.29	15.00	0.1	  0	       0	        0	      57	56,086	  56,086	  25,336	   24,376	        0	    7,106	  0	  5	  1	  1	  0	  0	   47	     49	  546	10,122
	2025/01/06	14:07:30	tels4happa03_PS4_00	      5	     2	       32	    32	     5	     1	     94	 1.09	15.00	0.3	  0	       0	       54	      57	56,421	  56,421	  26,160	   25,240	        0	    6,782	  0	  2	  1	  1	  0	  0	   32	     37	  372	10,179
	2025/01/06	14:10:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.33	10.00	0.1	  0	       0	        0	      74	49,103	  49,103	  15,336	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	   10	     10	  483	10,012
	2025/01/06	14:10:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.19	10.00	0.2	  0	       0	        0	      74	48,868	  48,868	  15,332	   15,300	        0	        0	  0	  5	  0	  0	  0	  0	    9	      9	  337	10,017
	2025/01/06	14:11:10	tels4happa07_PS4_00	      3	     3	       32	    32	     4	     1	     95	 0.58	10.00	0.2	  0	       0	        0	      66	43,273	  43,273	  15,352	   15,316	        0	        0	  0	  2	  2	  2	  0	  0	   12	     12	  329	10,117
	2025/01/06	14:11:30	tels4happa01_PS4_00	      4	     4	       25	    25	     2	     1	     97	 0.33	10.00	0.2	  0	       0	        0	      47	31,087	  31,087	  17,544	   16,808	        3	    3,148	  1	  6	  1	  1	  0	  0	   37	     42	  353	10,180
	2025/01/06	14:11:30	tels4happa06_PS4_00	      1	     1	       32	    32	     4	     1	     95	 0.60	10.00	0.2	  0	       0	        0	      67	44,299	  44,299	  15,332	   15,296	        0	        0	  0	  4	  2	  2	  0	  0	    9	      9	  327	 9,115
	2025/01/06	14:11:50	tels4happa05_PS4_00	      2	     2	       48	    44	     8	     1	     91	 1.04	10.00	0.3	  0	       0	      141	      64	42,385	  42,385	  15,348	   15,328	        0	        0	  0	 55	  2	  2	  0	  0	   12	     12	  350	10,118
	2025/01/06	14:12:10	tels4happa04_PS4_00	      1	     1	       37	    35	     0	     0	    100	 0.15	10.00	0.1	  0	       0	        0	      68	44,637	  44,637	  15,344	   15,300	        0	        1	  0	  3	  1	  0	  0	  0	   11	     11	  302	10,015
	2025/01/06	14:12:20	tels4happa02_PS4_00	      3	     1	       32	    32	     1	     0	     99	 0.32	15.00	0.1	  0	       0	        0	      59	58,620	  58,620	  25,236	   24,372	        0	    4,213	  0	  5	  0	  0	  0	  0	   47	     49	  389	10,118
	2025/01/06	14:12:30	tels4happa03_PS4_00	      3	     2	       32	    32	     3	     1	     96	 0.68	15.00	0.2	  0	       0	        0	      58	57,078	  57,078	  25,256	   24,380	        0	    6,653	  0	  2	  1	  1	  0	  0	   32	     37	  392	10,149
	2025/01/06	14:15:30	tels4happa09_PS4_00	      1	     1	        0	     0	     5	     2	     93	 0.85	10.00	0.2	  0	       1	        0	      74	48,973	  48,973	  15,336	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	   10	     10	  284	10,009
	2025/01/06	14:15:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.21	10.00	0.2	  0	       0	        0	      75	49,178	  49,178	  15,332	   15,300	        0	        0	  0	  6	  0	  0	  0	  0	    9	      9	  353	10,014
	2025/01/06	14:16:10	tels4happa07_PS4_00	      6	     6	       32	    32	     6	     1	     93	 0.77	10.00	0.2	  0	       0	        0	      65	42,931	  42,931	  15,364	   15,332	        0	       12	  0	  3	  4	  5	  0	  0	   14	     14	  340	10,117
	2025/01/06	14:16:30	tels4happa01_PS4_00	      2	     2	       25	    25	     3	     2	     95	 0.70	10.00	0.5	  0	       0	        0	      47	31,406	  31,406	  17,632	   16,796	        0	    3,935	  0	  6	  1	  1	  0	  0	   42	     45	  292	10,073
	2025/01/06	14:16:30	tels4happa06_PS4_00	      6	     6	       32	    32	     5	     1	     94	 0.74	10.00	0.2	  0	       0	        0	      67	44,270	  44,270	  15,432	   15,396	        0	        1	  0	  4	  5	  5	  0	  0	   14	     14	  402	10,119
	2025/01/06	14:16:50	tels4happa05_PS4_00	      1	     1	       48	    45	     5	     1	     94	 0.74	10.00	0.3	  0	       0	        0	      64	42,128	  42,128	  15,336	   15,320	        0	        0	  0	 55	  0	  0	  0	  0	   10	     10	  415	10,013
	2025/01/06	14:17:10	tels4happa04_PS4_00	      1	     1	       37	    35	     1	     0	     99	 0.21	10.00	0.1	  0	       0	        0	      67	44,480	  44,480	  15,344	   15,300	        0	       41	  0	  3	  0	  0	  0	  0	   11	     11	  319	10,012
	2025/01/06	14:17:20	tels4happa02_PS4_00	      3	     1	       32	    32	     5	     1	     94	 1.13	15.00	0.2	  0	       1	       61	      58	57,989	  57,989	  25,296	   24,376	        0	    4,106	  0	  5	  1	  1	  0	  0	   54	     56	  437	10,142
	2025/01/06	14:17:30	tels4happa03_PS4_00	      2	     1	       32	    32	     3	     1	     96	 0.81	15.00	0.2	  0	       1	        0	      59	58,770	  58,770	  25,340	   24,356	        0	    6,718	  0	  2	  0	  1	  0	  0	   37	     41	  385	10,127
	2025/01/06	14:20:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.32	10.00	0.2	  0	       0	        0	      74	48,946	  48,946	  15,336	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	   10	     10	  411	10,011
	2025/01/06	14:20:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.18	10.00	0.2	  0	       0	        0	      74	48,848	  48,848	  15,332	   15,300	        0	        0	  0	  6	  0	  0	  0	  0	    9	      9	  408	10,020
	2025/01/06	14:21:10	tels4happa07_PS4_00	      4	     4	       32	    32	     4	     0	     96	 0.61	10.00	0.2	  0	       0	        0	      65	43,094	  43,094	  15,396	   15,360	        0	        0	  0	  2	  3	  4	  0	  0	   13	     13	  338	10,118
	2025/01/06	14:21:30	tels4happa01_PS4_00	      1	     1	       25	    25	     1	     1	     98	 0.35	10.00	0.2	  0	       0	        0	      48	31,604	  31,604	  17,556	   16,792	        0	    4,816	  0	  6	  0	  0	  0	  0	   39	     42	  352	10,113
	2025/01/06	14:21:30	tels4happa06_PS4_00	      4	     4	       32	    32	     7	     1	     92	 0.89	10.00	0.2	  0	       0	        0	      67	44,175	  44,175	  15,392	   15,356	        0	       13	  0	  4	  3	  4	  0	  0	   12	     12	  345	10,119
	2025/01/06	14:21:50	tels4happa05_PS4_00	      2	     2	       48	    44	     5	     0	     95	 0.71	10.00	0.2	  0	       0	        0	      63	41,861	  41,861	  15,348	   15,328	        0	        0	  0	 55	  1	  1	  0	  0	   12	     12	  284	10,116
	2025/01/06	14:22:10	tels4happa04_PS4_00	      1	     1	       37	    35	     1	     0	     99	 0.22	10.00	0.1	  0	       0	        0	      67	44,423	  44,423	  15,432	   15,300	        0	    1,761	  0	  3	  0	  0	  0	  0	   11	     11	  277	10,008
	2025/01/06	14:22:20	tels4happa02_PS4_00	      3	     1	       32	    32	     3	     1	     96	 0.78	15.00	0.1	  0	       0	       57	      59	58,562	  58,562	  25,332	   24,376	        0	    3,680	  0	  5	  1	  0	  0	  0	   49	     51	  365	10,114
	2025/01/06	14:22:30	tels4happa03_PS4_00	      2	     1	       32	    32	     1	     0	     99	 0.38	15.00	0.1	  0	       0	        0	      60	59,574	  59,574	  25,380	   24,356	        0	    6,726	  0	  2	  1	  1	  0	  0	   47	     51	  354	10,163
	2025/01/06	14:25:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.30	10.00	0.2	  0	       0	        0	      74	49,005	  49,005	  15,336	   15,300	        0	        0	  0	  4	  0	  0	  0	  0	   10	     10	  393	10,010
