Monitoring Data

	Date	Time	AS Instance	Act. WPs	Dia.WPs	RFC Normal	RFC Low	CPU Usr	CPU Sys	CPU Idle	  CPU.	  Ava.	Rea.	Ste.	Paging in	Paging out	Free Mem.	FreeMem	Free(+FS)	EM alloc.	EM attach.	Heap Memor	Pri.	Dia.	Ave.	Ave.	Upd.	Enq.	Logins	Sessions	  Time
	2024/12/25	13:04:10	tels4happ006_PS1_00	      6	     6	       32	    32	    21	     4	     75	 2.77	 9.27	0.9	  0	     228	       65	      68	44,793	  44,793	  11,088	   11,060	        0	  0	 10	  6	  5	  0	  0	   11	     11	10,112
	2024/12/25	13:04:10	tels4happ007_PS1_00	      6	     6	       32	    32	    19	     3	     78	 2.51	10.00	0.4	  0	     243	        0	      67	44,462	  44,462	  11,148	   11,136	        0	  0	  7	  5	  4	  0	  0	    9	      9	10,127
	2024/12/25	13:04:10	tels4happ008_PS1_00	      1	     1	        0	     0	    17	     3	     80	 2.15	 7.32	0.5	  0	     146	        0	      80	53,054	  53,054	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:04:10	tels4happ009_PS1_00	      1	     1	        0	     0	    14	     6	     80	 2.28	10.00	0.4	  0	     291	        0	      81	53,408	  53,408	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:09:10	tels4happ001_PS1_00	      2	     2	       25	    25	    10	     7	     83	 2.03	10.00	1.0	  0	      99	       96	      48	31,985	  31,985	  12,880	   12,524	        0	  0	252	  1	  1	  0	  0	   40	     40	 9,003
	2024/12/25	13:09:10	tels4happ002_PS1_00	      9	     2	       32	    32	    19	     2	     79	 3.77	15.00	0.9	  0	       6	        0	      56	55,689	  55,689	  18,332	   17,980	        0	  0	  4	  2	  2	  0	  0	   54	     54	10,116
	2024/12/25	13:09:10	tels4happ003_PS1_00	      7	     1	       32	    32	     6	     1	     93	 1.72	15.00	0.0	  0	     260	        0	      56	55,443	  55,443	  18,020	   17,724	        0	  0	  9	  1	  1	  0	  0	   61	     61	10,115
	2024/12/25	13:09:10	tels4happ004_PS1_00	      1	     1	       37	    35	     4	     4	     92	 1.25	10.00	0.3	  0	     770	      131	      68	45,201	  45,201	  11,040	   11,028	        0	  0	  7	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:09:10	tels4happ005_PS1_00	      9	     8	       48	    38	    12	     3	     85	 1.73	10.00	0.4	  0	       8	        0	      66	43,341	  43,341	  11,136	   11,116	        0	  0	  5	  7	  5	  0	  0	   12	     12	10,111
	2024/12/25	13:09:10	tels4happ006_PS1_00	      4	     4	       32	    32	    23	     4	     73	 3.16	10.00	0.5	  0	      15	        0	      67	44,508	  44,508	  11,096	   11,068	        0	  0	 10	  4	  4	  0	  0	    9	      9	10,109
	2024/12/25	13:09:10	tels4happ007_PS1_00	      4	     4	       32	    32	    22	     4	     74	 3.11	10.00	0.4	  0	      14	        0	      67	44,194	  44,194	  11,112	   11,100	        0	  0	  7	  3	  3	  0	  0	    7	      7	10,127
	2024/12/25	13:09:10	tels4happ008_PS1_00	      1	     1	        0	     0	    16	     4	     80	 2.37	10.00	0.3	  0	      64	        0	      80	52,802	  52,802	  11,040	   11,028	        0	  0	  8	  1	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:09:10	tels4happ009_PS1_00	      1	     1	        0	     0	    11	     6	     83	 1.94	10.00	0.2	  0	       9	        0	      81	53,382	  53,382	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,004
	2024/12/25	13:14:10	tels4happ001_PS1_00	      1	     1	       25	    25	     7	     8	     85	 1.91	10.00	1.4	  0	     489	        0	      49	32,665	  32,665	  12,840	   12,520	        0	  0	251	  0	  0	  0	  0	   36	     36	10,003
	2024/12/25	13:14:10	tels4happ002_PS1_00	      7	     1	       32	    32	    12	     3	     85	 3.11	15.00	0.6	  0	     481	        0	      56	55,373	  55,373	  19,564	   19,408	        0	  0	  2	  1	  1	  0	  0	   48	     48	10,272
	2024/12/25	13:14:10	tels4happ003_PS1_00	      5	     2	       32	    32	     4	     2	     94	 1.76	15.00	0.1	  0	     592	        0	      58	57,178	  57,178	  17,136	   16,944	        0	  0	  9	  1	  1	  0	  0	   53	     53	10,270
	2024/12/25	13:14:10	tels4happ004_PS1_00	     13	    13	       28	    23	    54	     4	     42	 6.45	10.00	0.2	  0	     274	      211	      59	38,805	  38,805	  14,332	   14,272	    1,665	  2	  7	 10	  7	  0	  0	   17	     17	10,259
	2024/12/25	13:14:10	tels4happ005_PS1_00	     17	    16	       48	    30	    26	    13	     61	 4.25	10.00	1.6	  0	     106	        0	      66	43,273	  43,273	  11,480	   11,460	        0	  0	  5	 14	 11	  0	  0	   20	     20	10,306
	2024/12/25	13:14:10	tels4happ006_PS1_00	      6	     6	       32	    32	     8	     5	     87	 1.67	10.00	1.1	  0	     756	        0	      67	44,339	  44,339	  11,112	   11,084	        0	  0	 10	  5	  4	  0	  0	   11	     11	10,427
	2024/12/25	13:14:10	tels4happ007_PS1_00	      8	     8	       32	    32	     5	     5	     90	 1.54	10.00	0.4	  0	   1,135	        0	      69	45,361	  45,361	  11,084	   11,072	        0	  0	  7	  6	  4	  0	  0	   10	     10	10,365
	2024/12/25	13:14:10	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.22	 9.89	0.3	  0	       0	        0	      80	52,895	  52,895	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	13:14:10	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     2	     97	 0.35	10.00	0.2	  0	       0	        0	      81	53,405	  53,405	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	13:19:10	tels4happ001_PS1_00	      1	     1	       25	    25	    12	     2	     86	 1.69	10.00	0.3	  0	       0	        0	      45	29,638	  29,638	  12,868	   12,520	        0	  0	251	  0	  0	  0	  0	   36	     36	10,002
	2024/12/25	13:19:10	tels4happ002_PS1_00	      7	     2	       32	    32	    12	     1	     87	 2.62	15.00	0.1	  0	       0	      105	      58	57,158	  57,158	  18,744	   18,300	        0	  0	  2	  1	  1	  0	  0	   55	     55	10,112
	2024/12/25	13:19:10	tels4happ003_PS1_00	      4	     1	       32	    32	     6	     1	     93	 1.60	15.00	0.0	  0	     103	      100	      59	58,260	  58,260	  17,264	   17,116	        0	  0	  9	  0	  1	  0	  0	   49	     49	10,110
	2024/12/25	13:19:10	tels4happ004_PS1_00	      7	     7	       33	    28	    45	     5	     50	 6.20	10.00	0.1	  0	       8	        0	      62	40,771	  40,771	  15,772	   15,732	      490	  3	  7	  7	  7	  0	  0	   14	     14	10,148
	2024/12/25	13:19:10	tels4happ005_PS1_00	     10	     9	       48	    37	    18	    15	     67	 3.85	10.00	0.4	  0	       7	        0	      65	42,919	  42,919	  12,872	   12,840	        0	  0	  6	  8	  7	  0	  0	   15	     15	10,114
	2024/12/25	13:19:10	tels4happ006_PS1_00	      5	     5	       32	    32	     4	     2	     94	 0.74	10.00	0.2	  0	       0	        0	      67	44,508	  44,508	  11,104	   11,076	        0	  0	 10	  5	  4	  0	  0	   10	     10	10,107
	2024/12/25	13:19:10	tels4happ007_PS1_00	      5	     5	       32	    32	     4	     1	     95	 0.67	10.00	0.1	  0	       0	        0	      68	44,916	  44,916	  11,092	   11,080	        0	  0	  7	  5	  4	  0	  0	    8	      8	 9,110
	2024/12/25	13:19:10	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     2	     98	 0.36	10.00	0.2	  0	       0	        0	      81	53,180	  53,180	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:19:10	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     4	     95	 0.77	10.00	0.1	  0	       0	        0	      81	53,622	  53,622	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:24:10	tels4happ001_PS1_00	      1	     1	       25	    25	    13	     5	     82	 2.30	 9.43	0.7	  0	       0	        0	      45	29,558	  29,558	  12,856	   12,520	        0	  0	251	  0	  0	  0	  0	   34	     34	10,002
	2024/12/25	13:24:10	tels4happ002_PS1_00	      2	     1	       32	    32	     4	     2	     94	 1.22	15.00	0.1	  0	       0	        0	      60	59,279	  59,279	  17,236	   17,100	        0	  0	  2	  0	  0	  0	  0	   44	     44	10,111
	2024/12/25	13:24:10	tels4happ003_PS1_00	      4	     1	       32	    32	     3	     0	     97	 0.78	15.00	0.0	  0	       0	        0	      59	58,543	  58,543	  17,312	   17,160	        0	  0	  9	  0	  1	  0	  0	   47	     47	10,111
	2024/12/25	13:24:10	tels4happ004_PS1_00	      6	     6	       36	    31	    35	    12	     53	 5.90	10.00	0.1	  0	       0	      114	      69	45,647	  45,647	  11,200	   11,136	        0	  0	  7	  4	  5	  0	  0	   17	     17	10,109
	2024/12/25	13:24:10	tels4happ005_PS1_00	      3	     3	       48	    43	    15	    38	     47	 6.04	10.00	0.5	  0	       0	        0	      70	46,270	  46,270	  11,056	   11,044	        0	  0	  5	  2	  2	  0	  0	    6	      6	10,112
	2024/12/25	13:24:10	tels4happ006_PS1_00	      3	     3	       32	    32	     7	     2	     91	 1.15	10.00	0.4	  0	       3	        0	      67	44,450	  44,450	  11,064	   11,036	        0	  0	 10	  2	  3	  0	  0	    8	      8	10,109
	2024/12/25	13:24:10	tels4happ007_PS1_00	      4	     4	       32	    32	     3	     1	     96	 0.46	10.00	0.1	  0	       0	        0	      69	45,658	  45,658	  11,064	   11,052	        0	  0	  7	  3	  3	  0	  0	    7	      7	10,108
	2024/12/25	13:24:10	tels4happ008_PS1_00	      1	     1	        0	     0	     4	    19	     77	 2.91	10.00	0.3	  0	       0	        0	      81	53,630	  53,630	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	13:24:10	tels4happ009_PS1_00	      1	     1	        0	     0	     5	    19	     76	 2.79	10.00	0.1	  0	       0	        0	      82	53,925	  53,925	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:29:10	tels4happ001_PS1_00	      1	     1	       25	    25	    13	     1	     86	 1.81	 9.71	0.3	  0	       0	        0	      44	29,482	  29,482	  12,880	   12,520	        0	  0	251	  0	  0	  0	  0	   37	     37	10,004
	2024/12/25	13:29:10	tels4happ002_PS1_00	      3	     2	       32	    32	     4	     2	     94	 1.23	15.00	0.1	  0	       0	       67	      61	60,095	  60,095	  16,700	   16,520	        0	  0	  2	  1	  1	  0	  0	   47	     47	 9,112
	2024/12/25	13:29:10	tels4happ003_PS1_00	      5	     2	       32	    32	     1	     0	     99	 0.27	15.00	0.0	  0	       0	        0	      61	60,406	  60,406	  16,708	   16,560	        0	  0	  9	  1	  1	  0	  0	   50	     50	10,110
	2024/12/25	13:29:10	tels4happ004_PS1_00	      3	     3	       37	    33	    45	    21	     34	 8.37	10.00	0.1	  0	       0	        0	      71	47,072	  47,072	  12,172	   12,100	        0	  0	  7	  4	  5	  0	  0	   15	     15	10,123
	2024/12/25	13:29:10	tels4happ005_PS1_00	      2	     2	       48	    44	    14	    40	     46	 6.26	10.00	0.3	  0	       0	        0	      74	48,497	  48,497	  11,048	   11,036	        0	  0	  5	  1	  1	  0	  0	    5	      5	10,111
	2024/12/25	13:29:10	tels4happ006_PS1_00	      6	     6	       32	    32	     7	     2	     91	 1.14	10.00	0.3	  0	       0	        0	      67	44,515	  44,515	  11,148	   11,120	        0	  0	 10	  5	  4	  0	  0	   11	     11	10,110
	2024/12/25	13:29:10	tels4happ007_PS1_00	      6	     6	       32	    32	     3	     1	     96	 0.47	10.00	0.1	  0	       0	        0	      70	46,006	  46,006	  11,080	   11,068	        0	  0	  7	  5	  3	  0	  0	    9	      9	10,109
	2024/12/25	13:29:10	tels4happ008_PS1_00	      1	     1	        0	     0	     5	    21	     74	 3.05	10.00	0.2	  0	       0	        0	      82	54,156	  54,156	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:29:10	tels4happ009_PS1_00	      1	     1	        0	     0	     5	    20	     75	 3.11	10.00	0.1	  0	       0	        0	      82	54,381	  54,381	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:34:10	tels4happ001_PS1_00	      2	     2	       25	    25	    12	     1	     87	 1.56	10.00	0.2	  0	       0	        0	      44	29,396	  29,396	  12,732	   12,524	        0	  0	251	  0	  0	  0	  0	   34	     34	10,011
	2024/12/25	13:34:10	tels4happ002_PS1_00	      2	     2	       32	    32	     1	     0	     99	 0.45	15.00	0.1	  0	       0	        0	      60	59,331	  59,331	  16,648	   16,476	        0	  0	  2	  1	  0	  0	  0	   45	     45	10,109
	2024/12/25	13:34:10	tels4happ003_PS1_00	      4	     1	       32	    32	     2	     0	     98	 0.64	15.00	0.0	  0	       0	        0	      60	59,016	  59,016	  16,760	   16,604	        0	  0	  9	  0	  0	  0	  0	   46	     46	 9,108
	2024/12/25	13:34:10	tels4happ004_PS1_00	     18	    18	       23	    18	    34	    15	     51	 6.48	10.00	0.1	  0	       0	        0	      72	47,580	  47,580	  16,912	   16,832	        0	  0	  8	 15	 14	  0	  0	   22	     22	10,114
	2024/12/25	13:34:10	tels4happ005_PS1_00	      2	     2	       48	    44	    13	    41	     46	 6.32	10.00	0.3	  0	       0	        0	      77	50,641	  50,641	  11,048	   11,036	        0	  0	  5	  1	  1	  0	  0	    5	      5	10,114
	2024/12/25	13:34:10	tels4happ006_PS1_00	      5	     5	       32	    32	     7	     2	     91	 1.12	10.00	0.2	  0	       0	        0	      67	44,455	  44,455	  11,100	   11,072	        0	  0	 10	  4	  3	  0	  0	   10	     10	10,111
	2024/12/25	13:34:10	tels4happ007_PS1_00	      6	     6	       32	    32	     5	     5	     90	 1.22	10.00	0.0	  0	       0	        0	      70	46,087	  46,087	  11,096	   11,084	        0	  0	  7	  3	  3	  0	  0	    9	      9	10,111
	2024/12/25	13:34:10	tels4happ008_PS1_00	      1	     1	        0	     0	     5	    20	     75	 3.02	10.00	0.1	  0	       0	        0	      82	54,178	  54,178	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:34:10	tels4happ009_PS1_00	      1	     1	        0	     0	     5	    20	     75	 3.10	10.00	0.0	  0	       0	        0	      83	54,555	  54,555	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:39:10	tels4happ001_PS1_00	      2	     2	       25	    25	    11	     2	     87	 1.64	10.00	0.2	  0	       7	        0	      46	30,255	  30,255	  12,624	   12,524	        0	  0	251	  0	  0	  0	  0	   33	     33	10,002
	2024/12/25	13:39:10	tels4happ002_PS1_00	      5	     2	       32	    32	     8	     1	     91	 1.73	15.00	0.1	  0	       0	        0	      60	59,728	  59,728	  17,132	   16,492	        0	  0	  2	  2	  1	  0	  0	   48	     48	10,110
	2024/12/25	13:39:10	tels4happ003_PS1_00	      6	     2	       32	    32	     2	     0	     98	 0.65	15.00	0.0	  0	       0	        0	      60	59,282	  59,282	  16,832	   16,704	        0	  0	  9	  1	  1	  0	  0	   48	     48	10,111
	2024/12/25	13:39:10	tels4happ004_PS1_00	      8	     8	       33	    28	    61	     2	     37	 8.12	10.00	0.1	  0	       0	        0	      65	42,975	  42,975	  15,644	   15,568	        0	  0	  8	  7	  7	  0	  0	   17	     17	10,110
	2024/12/25	13:39:10	tels4happ005_PS1_00	      1	     1	       48	    45	     3	     3	     94	 0.89	10.00	0.1	  0	       0	        0	      77	50,725	  50,725	  11,040	   11,028	        0	  0	  5	  1	  1	  0	  0	    4	      4	 9,113
	2024/12/25	13:39:10	tels4happ006_PS1_00	      4	     4	       32	    32	     5	     2	     93	 0.88	10.00	0.1	  0	       0	        0	      67	44,426	  44,426	  11,072	   11,044	        0	  0	 10	  3	  3	  0	  0	    9	      9	10,109
	2024/12/25	13:39:10	tels4happ007_PS1_00	      4	     4	       32	    32	     3	     1	     96	 0.57	10.00	0.0	  0	       0	        0	      69	45,824	  45,824	  11,152	   11,140	        0	  0	  7	  3	  3	  0	  0	    7	      7	10,108
	2024/12/25	13:39:10	tels4happ008_PS1_00	      1	     1	        0	     0	     3	    11	     86	 1.70	10.00	0.2	  0	       0	        0	      82	54,077	  54,077	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:39:10	tels4happ009_PS1_00	      1	     1	        0	     0	     2	     6	     92	 1.12	10.00	0.0	  0	       0	        0	      82	54,369	  54,369	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	13:44:10	tels4happ001_PS1_00	      3	     3	       25	    25	     7	     4	     89	 1.58	10.00	0.3	  0	     959	        0	      45	29,942	  29,942	  12,660	   12,528	        0	  0	251	  0	  0	  0	  0	   35	     35	10,024
	2024/12/25	13:44:10	tels4happ002_PS1_00	      3	     3	       32	    32	     7	     1	     92	 1.45	15.00	0.1	  0	       0	        0	      61	59,994	  59,994	  16,632	   16,480	        0	  0	  3	  1	  1	  0	  0	   45	     45	10,003
	2024/12/25	13:44:10	tels4happ003_PS1_00	      4	     1	       32	    32	     1	     0	     99	 0.44	15.00	0.0	  0	       0	        0	      60	59,419	  59,419	  16,800	   16,656	        0	  0	  9	  0	  0	  0	  0	   44	     44	10,110
	2024/12/25	13:44:10	tels4happ004_PS1_00	     10	    10	       31	    26	    40	     5	     55	 5.92	10.00	0.1	  0	       0	      179	      59	39,207	  39,207	  20,960	   20,900	    1,690	  1	  8	  9	  9	  0	  0	   15	     15	10,112
	2024/12/25	13:44:10	tels4happ005_PS1_00	      1	     1	       48	    45	     4	     1	     95	 0.68	10.00	0.2	  0	       0	        0	      78	51,129	  51,129	  11,048	   11,028	        0	  0	  6	  1	  1	  0	  0	    5	      5	10,003
	2024/12/25	13:44:10	tels4happ006_PS1_00	      3	     3	       32	    32	     4	     1	     95	 0.71	10.00	0.2	  0	       0	        0	      67	44,554	  44,554	  11,060	   11,032	        0	  0	 10	  2	  2	  0	  0	    8	      8	10,108
	2024/12/25	13:44:10	tels4happ007_PS1_00	      7	     7	       32	    32	     4	     1	     95	 0.62	10.00	0.0	  0	       0	        0	      69	45,779	  45,779	  11,144	   11,132	        0	  0	  7	  5	  3	  0	  0	   11	     11	10,109
	2024/12/25	13:44:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     2	     97	 0.39	10.00	0.2	  0	       0	        0	      82	54,040	  54,040	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	13:44:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.29	10.00	0.0	  0	       0	        0	      82	54,340	  54,340	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	13:49:10	tels4happ001_PS1_00	      6	     6	       25	    25	    17	     7	     76	 2.93	10.00	0.8	  0	     833	        0	      43	28,554	  28,554	  12,796	   12,548	        0	  0	251	  2	  7	  0	  0	   40	     40	10,002
	2024/12/25	13:49:10	tels4happ002_PS1_00	      4	     3	       32	    32	    25	     2	     73	 4.97	15.00	0.2	  0	       0	        0	      60	59,057	  59,057	  17,512	   17,276	        0	  0	  3	  4	  7	  0	  0	   51	     51	 9,115
	2024/12/25	13:49:10	tels4happ003_PS1_00	     11	     6	       32	    32	    23	     1	     76	 4.87	15.00	0.1	  0	       0	        0	      57	56,643	  56,643	  19,124	   18,908	        0	  0	  9	  3	  8	  0	  0	   55	     55	10,111
	2024/12/25	13:49:10	tels4happ004_PS1_00	     10	    10	       31	    26	    19	     4	     77	 3.13	10.00	0.2	  0	       0	        0	      59	38,694	  38,694	  22,220	   22,164	      344	  4	  8	 10	 13	  0	  0	   16	     16	10,119
	2024/12/25	13:49:10	tels4happ005_PS1_00	      9	     9	       44	    37	    14	     4	     82	 2.11	10.00	0.5	  0	       0	        0	      73	48,106	  48,106	  11,144	   11,092	        0	  0	  7	  5	  8	  0	  0	   14	     14	10,003
	2024/12/25	13:49:10	tels4happ006_PS1_00	      9	     9	       32	    32	    10	     3	     87	 1.52	10.00	0.6	  0	       0	        0	      67	44,467	  44,467	  11,216	   11,180	        0	  0	 10	  8	  8	  0	  0	   18	     18	10,111
	2024/12/25	13:49:10	tels4happ007_PS1_00	      5	     5	       32	    32	     7	     1	     92	 1.02	10.00	0.1	  0	       0	        0	      69	45,535	  45,535	  11,140	   11,128	        0	  0	  7	  4	  7	  0	  0	    8	      8	10,110
	2024/12/25	13:49:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.35	10.00	0.2	  0	       0	        0	      82	54,027	  54,027	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:49:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.29	10.00	0.1	  0	       0	        0	      82	54,331	  54,331	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	13:54:10	tels4happ001_PS1_00	      3	     3	       25	    25	    12	     3	     85	 1.86	10.00	0.3	  0	      78	        0	      47	31,045	  31,045	  12,804	   12,540	        0	  0	251	  3	  3	  0	  0	   37	     37	10,110
	2024/12/25	13:54:10	tels4happ002_PS1_00	      5	     5	       32	    32	    12	     1	     87	 2.35	15.00	0.1	  0	       0	        0	      61	60,333	  60,333	  16,776	   16,568	        0	  0	  3	  2	  3	  0	  0	   56	     56	10,116
	2024/12/25	13:54:10	tels4happ003_PS1_00	      7	     2	       32	    32	     9	     1	     90	 2.10	15.00	0.0	  0	       0	        0	      57	56,565	  56,565	  19,264	   19,060	       48	  1	  9	  3	  3	  0	  0	   48	     48	10,119
	2024/12/25	13:54:10	tels4happ004_PS1_00	      7	     7	       34	    29	    48	     3	     49	 6.51	10.00	0.1	  0	       0	      362	      57	37,483	  37,483	  17,368	   17,316	    1,534	  3	  8	  7	  7	  0	  0	   14	     14	10,111
	2024/12/25	13:54:10	tels4happ005_PS1_00	      7	     7	       46	    39	     7	     2	     91	 1.17	10.00	0.2	  0	       0	        0	      72	47,815	  47,815	  11,112	   11,092	        0	  0	  7	  4	  4	  0	  0	   12	     12	10,108
	2024/12/25	13:54:10	tels4happ006_PS1_00	      3	     3	       32	    32	     4	     2	     94	 0.84	10.00	0.2	  0	       0	        0	      67	44,348	  44,348	  11,060	   11,032	        0	  0	 10	  3	  3	  0	  0	    8	      8	10,111
	2024/12/25	13:54:10	tels4happ007_PS1_00	      5	     5	       32	    32	     4	     1	     95	 0.73	10.00	0.0	  0	       0	        0	      69	45,632	  45,632	  11,128	   11,112	        0	  0	  7	  4	  4	  0	  0	    9	      9	10,108
	2024/12/25	13:54:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     2	     97	 0.36	10.00	0.1	  0	       0	        0	      82	54,026	  54,026	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:54:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.23	10.00	0.0	  0	       0	        0	      82	54,312	  54,312	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	13:59:10	tels4happ001_PS1_00	      1	     1	       25	    25	    10	     3	     87	 1.66	10.00	0.2	  0	       4	        0	      50	32,781	  32,781	  12,740	   12,520	        0	  0	251	  0	  1	  0	  0	   34	     34	10,003
	2024/12/25	13:59:10	tels4happ002_PS1_00	      2	     2	       32	    32	     4	     1	     95	 0.94	15.00	0.0	  0	       0	        0	      60	59,802	  59,802	  16,604	   16,476	        0	  0	  2	  1	  1	  0	  0	   44	     44	10,108
	2024/12/25	13:59:10	tels4happ003_PS1_00	      7	     1	       32	    32	     8	     1	     91	 1.86	15.00	0.0	  0	       0	        5	      58	57,321	  57,321	  17,476	   16,832	        0	  0	  9	  0	  1	  0	  0	   43	     43	10,110
	2024/12/25	13:59:10	tels4happ004_PS1_00	      5	     5	       36	    31	    21	     1	     78	 2.94	10.00	0.1	  0	       0	        0	      66	43,444	  43,444	  13,256	   13,216	        0	  0	  8	  4	  4	  0	  0	   11	     11	10,109
	2024/12/25	13:59:10	tels4happ005_PS1_00	      2	     2	       48	    44	     4	     1	     95	 0.54	10.00	0.1	  0	       0	        0	      71	47,026	  47,026	  11,044	   11,032	        0	  0	  6	  0	  1	  0	  0	    5	      5	10,002
	2024/12/25	13:59:10	tels4happ006_PS1_00	      5	     5	       32	    32	     5	     2	     93	 0.94	10.00	0.2	  0	       0	        0	      67	44,292	  44,292	  11,076	   11,048	        0	  0	 10	  4	  3	  0	  0	   10	     10	10,113
	2024/12/25	13:59:10	tels4happ007_PS1_00	      4	     4	       32	    32	     3	     1	     96	 0.56	10.00	0.0	  0	       0	        0	      69	45,721	  45,721	  11,060	   11,048	        0	  0	  7	  3	  2	  0	  0	    7	      7	 9,108
	2024/12/25	13:59:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.34	10.00	0.1	  0	       0	        0	      82	53,982	  53,982	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	13:59:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.18	10.00	0.0	  0	       0	        0	      82	54,298	  54,298	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:04:10	tels4happ001_PS1_00	      1	     1	       25	    25	     9	     3	     88	 1.56	10.00	0.3	  0	       5	        0	      46	30,687	  30,687	  12,832	   12,520	        0	  0	251	  0	  0	  0	  0	   34	     34	10,003
	2024/12/25	14:04:10	tels4happ002_PS1_00	      2	     1	       32	    32	     4	     1	     95	 1.09	15.00	0.1	  0	       0	        0	      60	59,283	  59,283	  16,624	   16,500	        0	  0	  2	  1	  1	  0	  0	   44	     44	10,112
	2024/12/25	14:04:10	tels4happ003_PS1_00	      9	     2	       32	    32	    15	     1	     84	 3.41	15.00	0.0	  0	       0	        0	      56	55,477	  55,477	  18,180	   17,536	        0	  0	  9	  0	  1	  0	  0	   43	     43	10,109
	2024/12/25	14:04:10	tels4happ004_PS1_00	      4	     4	       37	    32	    13	     1	     86	 1.96	10.00	0.1	  0	       0	      146	      69	45,689	  45,689	  12,912	   12,884	        0	  0	  8	  3	  3	  0	  0	    8	      8	10,116
	2024/12/25	14:04:10	tels4happ005_PS1_00	      3	     3	       48	    43	    12	     2	     86	 1.82	10.00	0.2	  0	       0	        0	      70	46,216	  46,216	  12,960	   12,944	      707	  1	  6	  2	  2	  0	  0	    7	      7	 9,110
	2024/12/25	14:04:10	tels4happ006_PS1_00	      7	     7	       32	    32	     2	     1	     97	 0.54	10.00	0.2	  0	       0	        0	      67	44,223	  44,223	  11,092	   11,064	        0	  0	 10	  5	  5	  0	  0	   12	     12	10,110
	2024/12/25	14:04:10	tels4happ007_PS1_00	      5	     5	       32	    32	     5	     1	     94	 0.75	10.00	0.0	  0	       0	        0	      69	45,654	  45,654	  11,068	   11,056	        0	  0	  7	  3	  3	  0	  0	    8	      8	10,108
	2024/12/25	14:04:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.35	10.00	0.1	  0	       0	        0	      82	53,953	  53,953	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:04:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.14	10.00	0.0	  0	       0	        0	      82	54,274	  54,274	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,001
